id_estudiante,carrera,semestre,promedio,asistencia,participacion,asignaturas_desaprobadas,acceso_virtual,socioeconomico
504,Contabilidad,5,14.73,62.96,baja,4,2,medio
505,Educación,1,12.73,96.3,alta,0,4,bajo
506,Ingeniería,1,12.94,96.55,alta,4,0,bajo
507,Contabilidad,10,14.51,70.8,alta,5,4,medio
508,Educación,7,15.99,69.69,media,3,1,medio
509,Contabilidad,6,15.71,65.37,alta,3,2,bajo
510,Administración,2,6.9,92.79,alta,3,0,alto
511,Ingeniería,2,12.25,78.4,alta,4,7,alto
512,Administración,7,14.28,54.48,baja,5,7,bajo
513,Educación,1,16.25,92.67,media,3,7,medio
514,Administración,2,13.6,76.74,alta,3,5,medio
515,Administración,8,9.85,70.78,baja,4,0,medio
516,Educación,6,10.18,66.89,media,3,0,bajo
517,Contabilidad,2,10.25,54.97,alta,5,2,medio
518,Administración,7,12.77,97.84,baja,0,5,alto
519,Contabilidad,4,10.8,87.06,media,1,3,alto
520,Administración,2,4.39,56.59,alta,0,6,medio
521,Contabilidad,6,9.05,75.56,alta,3,3,bajo
522,Educación,9,10.89,77.78,baja,5,3,alto
523,Administración,9,8.59,58.39,alta,5,4,medio
524,Educación,8,8.97,71.36,baja,3,2,medio
525,Administración,3,17.13,82.29,baja,3,1,alto
526,Educación,3,11.98,64.2,baja,3,7,bajo
527,Educación,2,11.03,66.58,media,4,4,bajo
528,Administración,5,13.67,56.1,baja,5,0,alto
529,Administración,4,14.87,70.66,media,1,3,bajo
530,Administración,7,17.6,79.19,alta,4,0,medio
531,Ingeniería,4,16.26,55.83,media,4,4,bajo
532,Contabilidad,9,13.09,80.74,baja,5,7,alto
533,Ingeniería,2,8.17,69.89,alta,3,5,alto
534,Ingeniería,6,9.49,83.91,baja,0,3,alto
535,Educación,7,11.0,65.74,baja,5,2,medio
536,Administración,4,13.27,78.42,alta,0,3,medio
537,Contabilidad,6,12.24,80.64,baja,2,3,medio
538,Educación,7,8.32,84.53,media,5,5,alto
539,Ingeniería,4,7.87,87.85,alta,1,3,bajo
540,Administración,8,12.65,56.82,alta,5,7,medio
541,Educación,9,12.3,98.26,alta,2,4,alto
542,Administración,1,11.48,92.18,baja,4,3,alto
543,Educación,7,13.21,78.12,baja,2,5,medio
544,Administración,9,15.12,94.52,alta,2,4,bajo
545,Ingeniería,10,12.78,69.12,media,5,7,medio
546,Contabilidad,5,9.65,51.71,baja,2,0,bajo
547,Ingeniería,2,16.79,86.35,baja,1,2,alto
548,Contabilidad,10,11.56,97.17,baja,5,7,alto
549,Administración,6,12.12,58.09,media,0,3,alto
550,Educación,7,10.37,82.19,baja,0,4,bajo
551,Ingeniería,2,9.31,90.67,baja,2,3,medio
552,Contabilidad,2,9.52,95.25,media,5,3,medio
553,Ingeniería,10,8.97,63.83,media,1,5,bajo
554,Contabilidad,10,4.48,56.44,baja,0,3,medio
555,Ingeniería,1,11.61,62.39,alta,3,1,bajo
556,Contabilidad,4,14.76,78.89,alta,5,2,medio
557,Contabilidad,7,9.54,95.94,media,5,2,medio
558,Administración,9,18.4,79.13,baja,0,4,bajo
559,Contabilidad,3,15.47,95.98,media,0,0,medio
560,Administración,7,11.95,88.5,media,1,0,alto
561,Contabilidad,7,9.22,79.92,alta,1,0,alto
562,Educación,7,8.01,51.09,media,0,3,bajo
563,Educación,2,11.72,66.65,media,3,5,medio
564,Educación,6,12.17,52.87,baja,3,4,bajo
565,Contabilidad,2,11.49,66.11,baja,2,6,bajo
566,Administración,6,14.67,53.12,media,2,3,medio
567,Administración,10,15.74,58.39,media,0,5,alto
568,Contabilidad,3,13.18,70.53,baja,0,1,alto
569,Educación,2,13.32,75.74,alta,0,4,medio
570,Educación,6,11.21,60.86,baja,5,4,alto
571,Administración,2,11.99,86.63,baja,3,5,bajo
572,Educación,5,13.03,79.52,baja,4,6,bajo
573,Ingeniería,2,11.21,84.59,baja,2,4,bajo
574,Administración,3,13.65,86.64,baja,2,5,alto
575,Educación,3,9.36,86.35,alta,4,7,medio
576,Administración,6,10.17,96.81,baja,0,1,medio
577,Ingeniería,6,9.38,61.86,baja,2,4,bajo
578,Administración,10,10.33,63.51,alta,3,7,bajo
579,Administración,3,11.28,54.71,media,4,6,bajo
580,Administración,3,14.57,79.63,alta,3,5,alto
581,Administración,1,12.1,69.76,baja,5,5,medio
582,Ingeniería,7,8.79,74.81,media,0,1,medio
583,Contabilidad,8,8.5,58.49,alta,2,7,alto
584,Administración,2,10.96,82.45,media,3,0,medio
585,Administración,4,14.09,80.95,alta,4,5,bajo
586,Educación,10,15.51,63.24,alta,0,7,medio
587,Administración,7,8.02,73.27,media,2,5,medio
588,Educación,8,12.93,94.72,media,2,4,alto
589,Contabilidad,1,11.0,88.67,media,0,3,medio
590,Ingeniería,4,11.19,61.35,media,0,2,bajo
591,Ingeniería,6,9.34,93.94,baja,0,1,alto
592,Contabilidad,3,11.45,53.37,alta,5,0,alto
593,Ingeniería,5,9.23,70.7,baja,3,6,alto
594,Contabilidad,10,11.34,54.01,alta,1,0,bajo
595,Contabilidad,9,14.87,96.21,baja,5,2,medio
596,Contabilidad,3,13.58,52.04,baja,2,4,alto
597,Ingeniería,5,16.78,57.56,alta,3,6,bajo
598,Educación,8,13.32,95.75,baja,4,3,bajo
599,Contabilidad,6,12.44,79.11,media,2,2,bajo
600,Administración,4,13.38,89.76,media,5,4,medio
601,Ingeniería,8,10.06,50.82,baja,1,5,bajo
602,Contabilidad,3,6.78,70.95,baja,4,6,medio
603,Contabilidad,3,13.99,99.22,alta,2,4,alto
604,Administración,4,7.51,78.99,alta,1,1,alto
605,Educación,9,14.8,92.48,baja,0,3,medio
606,Educación,5,13.88,98.18,alta,1,3,bajo
607,Educación,8,9.88,84.25,media,2,1,alto
608,Contabilidad,6,10.91,66.38,media,1,4,medio
609,Contabilidad,3,11.97,65.43,media,5,4,bajo
610,Contabilidad,8,9.69,53.56,alta,2,6,alto
611,Ingeniería,9,13.35,71.39,alta,2,3,medio
612,Administración,8,13.57,95.77,alta,1,3,bajo
613,Contabilidad,4,8.39,73.9,alta,1,3,bajo
614,Administración,6,9.94,95.55,baja,5,3,bajo
615,Administración,1,11.91,90.86,baja,4,4,medio
616,Educación,4,14.85,99.21,baja,4,3,medio
617,Ingeniería,8,13.63,97.38,baja,3,5,bajo
618,Contabilidad,1,6.17,85.32,media,2,4,bajo
619,Educación,3,11.27,93.56,alta,4,1,bajo
620,Educación,1,13.18,87.4,media,3,5,bajo
621,Contabilidad,9,10.0,85.17,alta,5,0,bajo
622,Administración,2,9.81,85.78,baja,2,1,bajo
623,Educación,9,10.13,86.05,media,5,1,alto
624,Administración,4,11.23,68.97,alta,3,2,bajo
625,Ingeniería,2,9.55,71.18,baja,4,7,medio
626,Administración,4,13.65,64.7,alta,3,1,medio
627,Ingeniería,10,9.85,57.41,alta,1,6,medio
628,Administración,6,9.41,72.92,baja,5,2,medio
629,Educación,7,11.0,95.0,media,3,7,alto
630,Educación,3,15.7,82.56,alta,5,2,alto
631,Ingeniería,3,13.31,52.81,baja,0,2,medio
632,Contabilidad,10,13.47,90.56,alta,0,5,medio
633,Ingeniería,8,12.72,96.77,alta,3,7,medio
634,Ingeniería,5,9.63,91.47,alta,0,7,medio
635,Administración,4,10.4,86.38,media,3,1,medio
636,Administración,7,9.98,57.51,media,5,0,alto
637,Ingeniería,7,14.73,67.45,media,3,6,alto
638,Educación,9,12.74,78.26,media,3,5,alto
639,Administración,9,7.83,53.84,baja,0,2,bajo
640,Contabilidad,5,15.63,55.31,media,2,7,medio
641,Administración,8,11.17,96.71,alta,3,7,medio
642,Administración,10,13.63,85.13,baja,3,6,bajo
643,Contabilidad,1,14.63,63.75,alta,1,3,medio
644,Ingeniería,9,5.59,66.37,media,1,3,bajo
645,Contabilidad,8,13.14,69.22,alta,4,4,bajo
646,Ingeniería,6,11.37,53.75,alta,0,3,bajo
647,Ingeniería,3,5.95,86.96,alta,2,3,bajo
648,Ingeniería,3,9.17,58.84,alta,3,2,medio
649,Contabilidad,8,10.86,90.26,media,3,5,bajo
650,Ingeniería,5,14.11,92.29,alta,0,7,medio
651,Educación,10,11.56,81.92,alta,4,7,bajo
652,Contabilidad,7,12.37,88.49,alta,4,1,alto
653,Educación,5,11.11,58.59,alta,1,5,medio
654,Ingeniería,8,14.72,78.8,media,0,5,bajo
655,Administración,10,13.3,83.84,alta,4,6,bajo
656,Ingeniería,10,12.41,83.08,baja,4,3,bajo
657,Educación,4,9.14,55.86,baja,2,7,alto
658,Educación,2,12.3,67.22,alta,1,1,medio
659,Contabilidad,3,18.95,66.25,alta,1,0,alto
660,Administración,8,13.99,78.63,media,1,6,alto
661,Contabilidad,7,10.15,88.26,baja,5,5,alto
662,Educación,2,16.63,78.53,media,4,5,medio
663,Ingeniería,6,10.04,87.74,alta,3,3,alto
664,Administración,9,13.79,54.95,baja,5,0,medio
665,Ingeniería,4,11.88,93.91,baja,4,6,medio
666,Ingeniería,9,12.46,76.83,media,4,0,bajo
667,Administración,2,12.55,51.87,alta,0,4,alto
668,Contabilidad,2,11.38,82.16,baja,1,7,alto
669,Ingeniería,9,11.03,75.87,media,1,1,alto
670,Educación,7,8.71,61.02,baja,2,1,medio
671,Ingeniería,7,9.19,88.22,alta,1,4,medio
672,Administración,1,12.83,96.68,alta,4,6,medio
673,Administración,6,10.29,66.13,alta,0,2,alto
674,Administración,7,9.72,74.7,media,2,7,medio
675,Contabilidad,6,19.07,56.41,alta,4,6,medio
676,Ingeniería,6,18.22,96.49,media,4,7,medio
677,Contabilidad,2,13.45,65.94,baja,5,4,bajo
678,Contabilidad,6,13.8,59.74,alta,2,6,medio
679,Administración,4,9.97,73.92,media,5,5,alto
680,Administración,9,9.04,52.16,media,4,4,medio
681,Contabilidad,1,11.15,62.64,media,4,7,bajo
682,Ingeniería,8,12.0,53.38,alta,5,4,medio
683,Educación,5,13.78,56.37,media,0,0,medio
684,Contabilidad,1,7.42,55.61,alta,0,7,bajo
685,Ingeniería,4,17.37,93.62,alta,5,6,alto
686,Administración,1,12.62,96.52,baja,0,6,bajo
687,Administración,6,8.12,73.73,baja,1,1,medio
688,Ingeniería,2,12.39,81.52,alta,2,2,medio
689,Educación,5,9.74,84.8,baja,0,3,medio
690,Administración,7,9.57,69.57,media,4,3,medio
691,Administración,2,9.34,68.51,alta,1,3,alto
692,Administración,6,11.36,83.78,baja,2,2,medio
693,Ingeniería,6,17.26,68.84,media,0,3,medio
694,Contabilidad,5,12.23,79.05,alta,0,2,bajo
695,Administración,5,13.73,75.76,media,2,3,alto
696,Contabilidad,3,14.35,76.22,alta,0,3,bajo
697,Educación,10,11.64,91.47,baja,5,2,medio
698,Administración,10,9.1,85.2,media,2,1,medio
699,Administración,2,8.0,98.03,baja,2,5,medio
700,Educación,7,11.03,89.55,media,4,5,alto
701,Administración,1,14.86,57.29,media,2,2,medio
702,Contabilidad,6,14.34,86.92,media,3,7,bajo
703,Ingeniería,6,12.64,83.28,media,0,2,bajo
704,Contabilidad,3,12.97,82.3,baja,4,4,alto
705,Ingeniería,2,11.66,74.04,media,1,0,medio
706,Ingeniería,2,10.8,53.12,baja,3,6,medio
707,Contabilidad,9,10.15,97.57,media,2,0,medio
708,Contabilidad,5,8.32,92.6,alta,1,1,alto
709,Contabilidad,7,16.49,74.34,alta,1,1,alto
710,Contabilidad,5,12.43,57.93,media,1,1,medio
711,Educación,7,10.89,91.22,alta,1,0,bajo
712,Administración,4,16.55,71.53,media,4,1,alto
713,Ingeniería,8,17.03,69.51,baja,4,5,alto
714,Contabilidad,10,18.86,83.27,alta,1,1,bajo
715,Contabilidad,10,11.38,87.93,media,3,6,bajo
716,Contabilidad,7,12.26,53.14,media,0,7,medio
717,Educación,10,13.63,88.38,baja,5,7,medio
718,Contabilidad,5,16.16,86.7,baja,0,2,medio
719,Contabilidad,6,12.16,79.46,media,4,5,medio
720,Contabilidad,5,9.54,66.92,media,3,5,alto
721,Administración,7,10.12,58.24,media,3,2,bajo
722,Educación,2,14.94,55.13,media,2,6,medio
723,Contabilidad,5,13.55,50.06,media,4,0,bajo
724,Ingeniería,10,11.57,60.32,media,3,2,medio
725,Ingeniería,3,11.4,70.57,baja,3,1,bajo
726,Ingeniería,9,11.57,62.18,alta,0,2,medio
727,Educación,6,15.1,65.45,media,3,5,bajo
728,Educación,10,10.03,69.52,media,3,4,medio
729,Ingeniería,3,8.97,65.41,baja,1,2,alto
730,Contabilidad,7,16.54,86.23,alta,0,0,medio
731,Educación,4,12.06,74.59,baja,0,1,bajo
732,Ingeniería,3,11.8,50.97,baja,1,5,medio
733,Ingeniería,8,13.68,61.33,media,0,5,alto
734,Contabilidad,4,9.53,85.48,media,2,1,alto
735,Administración,1,13.88,65.05,baja,5,0,medio
736,Educación,6,11.04,96.01,media,2,2,bajo
737,Contabilidad,10,14.81,85.63,media,4,6,bajo
738,Ingeniería,1,8.17,64.5,media,5,1,bajo
739,Ingeniería,5,13.13,75.82,alta,0,1,bajo
740,Contabilidad,7,11.42,83.36,alta,0,4,alto
741,Educación,6,10.24,59.67,media,2,0,alto
742,Administración,2,13.93,62.31,baja,4,5,medio
743,Administración,4,11.63,75.36,alta,4,5,bajo
744,Ingeniería,2,13.17,96.24,baja,2,6,medio
745,Educación,1,15.16,67.2,media,2,2,alto
746,Administración,3,13.98,70.11,baja,5,2,medio
747,Educación,3,9.3,59.53,baja,1,1,medio
748,Educación,7,10.65,79.66,alta,4,3,bajo
749,Ingeniería,1,13.15,87.01,baja,4,4,alto
750,Administración,9,13.98,72.03,baja,1,4,alto
751,Contabilidad,6,11.02,87.51,alta,2,4,medio
752,Ingeniería,4,12.49,65.13,media,1,5,alto
753,Administración,3,12.48,85.35,baja,1,1,bajo
754,Administración,3,12.83,62.92,media,3,0,medio
755,Administración,2,9.05,89.03,media,4,0,alto
756,Administración,2,8.46,91.53,media,2,4,bajo
757,Administración,10,6.35,89.89,alta,3,5,alto
758,Educación,5,12.26,60.77,media,5,7,bajo
759,Ingeniería,9,8.59,84.71,baja,3,7,medio
760,Educación,2,17.34,76.93,media,3,3,bajo
761,Contabilidad,2,13.64,99.3,media,2,6,alto
762,Administración,6,9.05,68.08,media,1,6,medio
763,Ingeniería,10,14.84,88.56,baja,2,5,alto
764,Administración,2,14.84,68.5,media,4,3,medio
765,Ingeniería,4,15.05,69.84,media,5,7,alto
766,Educación,6,9.98,55.55,media,5,2,medio
767,Ingeniería,5,13.79,61.98,alta,5,3,medio
768,Contabilidad,1,15.09,58.22,baja,4,4,bajo
769,Contabilidad,6,15.93,57.96,alta,1,2,medio
770,Ingeniería,1,8.19,50.45,baja,2,4,medio
771,Ingeniería,3,11.46,89.69,media,1,7,bajo
772,Ingeniería,10,9.89,73.4,baja,1,5,medio
773,Ingeniería,5,16.66,90.21,baja,2,7,alto
774,Contabilidad,10,13.23,80.63,baja,4,5,bajo
775,Administración,5,14.23,91.57,baja,2,0,bajo
776,Ingeniería,10,13.19,75.19,alta,5,4,medio
777,Ingeniería,6,12.94,54.7,baja,4,7,bajo
778,Contabilidad,10,9.84,80.84,alta,0,2,alto
779,Contabilidad,8,10.88,83.89,alta,0,4,medio
780,Educación,5,12.18,81.33,media,0,1,medio
781,Ingeniería,1,10.38,90.07,baja,5,5,medio
782,Educación,5,9.92,86.57,media,3,2,alto
783,Contabilidad,3,11.49,71.63,baja,4,3,alto
784,Contabilidad,4,10.49,90.96,alta,4,0,alto
785,Administración,8,12.12,84.59,alta,2,3,bajo
786,Ingeniería,7,10.89,56.02,alta,4,4,bajo
787,Educación,5,10.29,76.99,baja,2,3,medio
788,Contabilidad,2,9.68,86.43,baja,3,2,medio
789,Contabilidad,6,12.02,77.66,baja,2,1,medio
790,Educación,6,14.22,97.45,baja,0,7,bajo
791,Administración,10,13.63,55.07,baja,2,3,alto
792,Contabilidad,10,8.18,86.12,media,2,4,alto
793,Ingeniería,6,14.15,91.22,baja,2,3,medio
794,Contabilidad,9,13.61,85.13,media,4,3,alto
795,Ingeniería,8,14.22,69.28,baja,1,6,bajo
796,Educación,8,14.71,69.27,baja,1,7,alto
797,Ingeniería,1,10.18,79.33,baja,5,2,medio
798,Educación,5,11.25,69.85,baja,1,6,medio
799,Ingeniería,7,16.48,94.16,alta,5,6,alto
800,Educación,6,16.33,55.5,alta,4,4,medio
801,Ingeniería,5,11.81,81.96,media,0,6,medio
802,Administración,8,13.51,56.71,media,1,4,bajo
803,Ingeniería,3,13.73,77.01,baja,1,1,bajo
804,Ingeniería,6,16.39,85.78,baja,3,6,alto
805,Administración,5,12.86,58.28,baja,5,7,medio
806,Contabilidad,8,8.97,85.2,baja,5,2,alto
807,Contabilidad,4,10.81,57.0,alta,3,5,bajo
808,Ingeniería,8,19.83,81.03,media,0,2,bajo
809,Administración,10,8.85,75.28,media,2,0,bajo
810,Ingeniería,2,12.13,64.9,media,2,1,alto
811,Educación,9,17.78,55.58,alta,3,1,bajo
812,Educación,9,10.0,86.79,baja,3,4,medio
813,Ingeniería,10,5.18,69.09,alta,0,4,bajo
814,Contabilidad,10,5.64,54.33,alta,0,7,alto
815,Contabilidad,6,10.01,88.64,media,4,1,bajo
816,Ingeniería,4,7.59,61.64,alta,2,2,alto
817,Ingeniería,4,14.59,86.82,media,4,0,medio
818,Educación,6,12.67,78.24,alta,1,7,bajo
819,Contabilidad,5,6.67,59.73,media,5,4,alto
820,Ingeniería,6,8.01,53.82,media,5,0,medio
821,Educación,7,15.1,79.66,baja,0,7,medio
822,Contabilidad,7,12.48,51.26,media,2,1,bajo
823,Administración,9,15.58,53.27,alta,2,2,medio
824,Educación,8,14.8,85.11,media,4,0,medio
825,Contabilidad,6,9.12,76.94,alta,3,5,alto
826,Contabilidad,6,14.2,66.31,media,3,3,alto
827,Educación,5,13.41,76.96,baja,0,7,alto
828,Administración,1,7.1,79.58,baja,5,7,bajo
829,Educación,9,8.6,78.26,alta,3,1,medio
830,Contabilidad,9,18.09,82.13,media,1,2,bajo
831,Ingeniería,9,9.68,97.01,alta,2,1,bajo
832,Ingeniería,8,13.03,69.44,baja,3,1,alto
833,Educación,10,11.52,65.06,alta,0,7,medio
834,Contabilidad,3,12.46,51.92,alta,1,0,bajo
835,Ingeniería,1,11.69,57.35,media,5,0,bajo
836,Contabilidad,8,14.41,55.31,baja,5,3,bajo
837,Educación,7,14.35,66.77,baja,4,4,bajo
838,Ingeniería,5,12.29,80.5,media,4,3,alto
839,Contabilidad,10,9.74,52.32,media,1,5,bajo
840,Ingeniería,7,10.58,86.38,media,0,7,alto
841,Educación,10,8.06,69.87,baja,4,2,medio
842,Contabilidad,4,11.16,98.18,baja,2,6,bajo
843,Ingeniería,9,7.58,78.42,media,5,2,alto
844,Educación,10,12.55,88.57,alta,5,1,alto
845,Ingeniería,2,12.74,93.06,baja,2,0,bajo
846,Ingeniería,9,14.51,94.44,media,5,1,alto
847,Administración,9,8.95,75.92,media,5,4,bajo
848,Administración,5,9.12,69.84,alta,5,1,alto
849,Educación,1,15.81,78.03,media,0,5,alto
850,Administración,7,8.58,70.1,alta,0,2,medio
851,Educación,10,17.13,62.04,alta,2,5,bajo
852,Administración,10,9.69,66.2,baja,0,2,medio
853,Ingeniería,4,9.71,61.64,media,1,5,alto
854,Educación,9,14.11,63.47,baja,0,3,bajo
855,Educación,6,13.37,54.68,baja,5,6,medio
856,Ingeniería,3,16.1,71.32,baja,2,7,bajo
857,Educación,6,7.27,61.76,media,3,5,bajo
858,Educación,10,13.33,72.42,media,0,1,medio
859,Administración,6,11.89,89.61,media,4,7,medio
860,Educación,5,9.31,72.42,baja,1,0,medio
861,Contabilidad,2,16.7,97.73,alta,1,4,alto
862,Ingeniería,10,12.59,57.39,baja,1,4,medio
863,Administración,10,11.84,92.51,alta,4,5,medio
864,Administración,2,13.14,62.41,media,4,0,alto
865,Contabilidad,7,7.68,96.7,media,1,4,medio
866,Ingeniería,2,8.88,61.36,baja,1,5,bajo
867,Ingeniería,6,11.17,87.35,alta,1,5,bajo
868,Administración,5,12.79,53.11,media,0,0,bajo
869,Educación,4,15.19,81.49,media,5,0,alto
870,Administración,7,9.79,60.93,baja,4,3,medio
871,Ingeniería,8,9.22,83.51,baja,2,5,bajo
872,Contabilidad,4,13.25,81.79,baja,5,1,alto
873,Administración,1,11.66,96.18,alta,0,7,alto
874,Ingeniería,1,7.2,81.33,alta,2,2,alto
875,Administración,1,9.7,70.41,media,0,2,alto
876,Educación,1,11.55,59.68,baja,0,5,alto
877,Administración,5,11.61,82.87,media,2,1,bajo
878,Administración,4,12.22,55.82,alta,1,4,alto
879,Ingeniería,9,8.75,91.43,media,5,6,medio
880,Ingeniería,3,11.67,62.37,media,2,0,bajo
881,Ingeniería,7,14.37,76.21,baja,3,2,alto
882,Administración,8,4.78,79.8,media,4,3,bajo
883,Educación,6,11.29,68.12,baja,3,4,bajo
884,Contabilidad,10,7.85,83.19,media,5,7,medio
885,Contabilidad,1,11.92,62.51,media,0,3,alto
886,Ingeniería,8,8.24,51.73,alta,2,2,medio
887,Ingeniería,10,12.34,97.96,alta,1,1,alto
888,Administración,3,16.07,66.0,media,5,1,alto
889,Contabilidad,8,9.55,85.67,media,1,3,bajo
890,Ingeniería,4,9.91,75.38,baja,3,5,alto
891,Educación,8,10.83,83.45,alta,3,4,bajo
892,Educación,1,12.8,55.55,alta,0,2,medio
893,Ingeniería,3,9.45,75.94,media,4,0,alto
894,Ingeniería,6,11.05,69.61,baja,0,1,alto
895,Contabilidad,9,10.33,72.59,alta,5,3,medio
896,Contabilidad,2,10.83,98.31,media,1,6,medio
897,Administración,1,12.83,56.81,media,5,7,bajo
898,Contabilidad,10,13.38,87.74,media,2,2,medio
899,Educación,3,8.31,66.52,media,3,4,alto
900,Educación,4,12.82,64.52,media,1,5,bajo
901,Ingeniería,5,19.86,63.54,alta,0,0,medio
902,Contabilidad,3,15.86,67.44,alta,4,7,alto
903,Administración,10,10.4,67.86,baja,2,0,alto
904,Educación,2,12.33,63.54,media,4,5,alto
905,Educación,2,11.92,83.37,baja,0,1,medio
906,Administración,7,13.15,52.39,media,0,0,bajo
907,Administración,9,10.94,66.61,media,1,2,medio
908,Educación,10,11.33,64.01,media,2,1,bajo
909,Educación,2,10.17,87.57,baja,5,1,medio
910,Administración,7,14.74,57.32,media,0,1,alto
911,Educación,7,12.78,97.03,baja,1,5,medio
912,Ingeniería,7,12.8,58.53,alta,0,6,bajo
913,Ingeniería,3,15.05,68.5,media,1,2,medio
914,Administración,7,15.08,59.99,baja,4,3,bajo
915,Contabilidad,1,14.61,64.33,alta,1,7,medio
916,Administración,10,15.01,88.05,media,5,7,bajo
917,Administración,1,15.91,73.82,alta,4,0,alto
918,Contabilidad,5,9.58,58.13,media,3,0,alto
919,Contabilidad,2,11.25,52.33,baja,0,3,bajo
920,Contabilidad,9,13.77,61.5,media,3,1,alto
921,Ingeniería,7,9.79,97.28,media,2,7,bajo
922,Educación,4,11.09,92.27,baja,3,4,bajo
923,Ingeniería,4,12.49,72.01,baja,1,2,alto
924,Educación,2,11.42,74.1,baja,1,1,medio
925,Ingeniería,5,12.17,94.97,media,2,1,bajo
926,Educación,4,9.14,79.57,alta,2,1,medio
927,Ingeniería,1,11.91,94.04,baja,0,0,medio
928,Contabilidad,8,12.34,74.59,alta,1,5,alto
929,Administración,3,16.04,60.0,baja,2,5,bajo
930,Ingeniería,6,11.33,86.3,baja,5,6,medio
931,Educación,4,10.37,76.32,media,3,5,medio
932,Contabilidad,9,13.78,83.42,baja,1,0,alto
933,Ingeniería,7,4.06,57.86,alta,5,5,alto
934,Ingeniería,9,11.21,82.38,media,2,4,medio
935,Contabilidad,10,10.72,69.11,baja,0,2,medio
936,Ingeniería,3,12.65,66.6,alta,5,6,alto
937,Administración,1,15.12,83.57,media,4,1,alto
938,Ingeniería,5,15.88,79.61,alta,1,7,alto
939,Administración,3,12.62,82.46,media,1,6,bajo
940,Administración,6,8.12,98.27,media,1,5,alto
941,Contabilidad,8,10.71,85.06,media,1,6,alto
942,Ingeniería,4,10.99,82.04,baja,4,6,alto
943,Contabilidad,5,12.92,80.68,media,4,0,bajo
944,Ingeniería,5,12.14,69.94,baja,5,3,bajo
945,Ingeniería,4,10.28,91.96,baja,5,0,alto
946,Educación,4,8.87,69.05,baja,0,1,alto
947,Ingeniería,4,9.83,85.01,baja,1,1,bajo
948,Contabilidad,4,9.74,64.66,media,2,0,bajo
949,Administración,4,16.05,57.39,baja,3,7,medio
950,Ingeniería,5,10.08,56.49,alta,1,3,bajo
951,Educación,2,12.15,81.73,alta,5,3,bajo
952,Contabilidad,2,14.42,66.4,media,4,6,alto
953,Ingeniería,9,12.49,63.75,baja,0,1,alto
954,Contabilidad,2,9.28,79.6,alta,1,6,alto
955,Educación,6,14.46,51.28,alta,0,0,bajo
956,Educación,2,12.89,62.31,baja,2,7,medio
957,Contabilidad,5,6.54,67.03,baja,2,2,alto
958,Ingeniería,4,15.11,85.42,media,2,7,medio
959,Administración,7,14.18,77.25,alta,2,2,medio
960,Educación,7,12.85,92.8,media,3,1,bajo
961,Ingeniería,6,16.09,66.73,alta,0,3,bajo
962,Ingeniería,10,14.13,64.82,baja,1,2,alto
963,Administración,5,14.82,51.66,alta,3,0,bajo
964,Educación,1,14.59,97.59,alta,1,6,medio
965,Educación,3,13.89,75.07,alta,4,4,bajo
966,Ingeniería,9,7.52,75.13,baja,5,4,bajo
967,Ingeniería,1,7.82,96.17,baja,3,3,medio
968,Administración,5,14.13,64.5,alta,5,5,bajo
969,Administración,2,15.08,66.61,alta,3,4,bajo
970,Educación,4,10.24,82.82,baja,5,0,alto
971,Contabilidad,1,9.22,89.26,baja,5,5,medio
972,Educación,3,12.66,84.97,baja,4,1,bajo
973,Ingeniería,10,8.37,89.44,alta,5,1,medio
974,Educación,7,11.58,78.76,media,3,0,bajo
975,Contabilidad,10,11.11,93.14,media,5,1,alto
976,Administración,3,11.44,77.51,baja,0,0,bajo
977,Contabilidad,4,16.71,61.47,media,5,0,bajo
978,Contabilidad,2,10.42,77.09,alta,2,4,medio
979,Contabilidad,3,12.13,85.65,media,5,5,bajo
980,Administración,9,8.72,82.68,media,1,4,medio
981,Contabilidad,3,14.35,62.15,media,4,3,alto
982,Contabilidad,5,11.55,52.05,baja,2,4,medio
983,Contabilidad,2,14.95,62.62,alta,3,1,bajo
984,Ingeniería,4,5.86,99.2,baja,0,5,medio
985,Contabilidad,7,11.85,59.22,media,5,4,alto
986,Administración,7,12.33,73.22,baja,5,0,bajo
987,Contabilidad,3,14.28,81.92,alta,3,4,alto
988,Contabilidad,5,10.4,93.97,alta,4,7,alto
989,Administración,1,13.97,88.01,alta,3,1,bajo
990,Contabilidad,10,10.68,95.45,alta,0,3,bajo
991,Administración,10,12.23,80.22,media,5,5,medio
992,Contabilidad,10,14.3,93.27,media,3,2,bajo
